,ID,Education,Marital_Status,Income,NumDealsPurchases,Age,Kids,Days_Enrolled,Total_Spend,CouponsAccepted,Total_Purchases,Recency_
43,7281,PhD,Single,0.1951146316713494,-0.6861374151518922,"(60, 70]",-1.2643075685916398,-0.5826426503894387,-0.6979645277691232,-0.5019872854334967,-0.6310247970256793,5.714285714285714
44,2139,Master,Relationship,-2.077159126820269,0.34873830847686393,"(40,50]",0.0654157255621263,-0.41443935180241015,-0.9555549035948937,-0.5019872854334967,-1.0474043306129561,1.3571428571428572
45,1371,Graduation,Single,1.3066361464115681,-0.6861374151518922,"(40,50]",-1.2643075685916398,-1.745224272976254,0.6282104393854883,-0.5019872854334967,0.3405274480113001,5.142857142857143
46,9909,Master,Relationship,-2.077159126820269,0.34873830847686393,"(0,30]",-1.2643075685916398,1.2032806081375411,-0.80432442488428,0.620456284795802,-0.7698179748881049,1.7142857142857142
47,7286,Graduation,Relationship,-0.47833326008486604,-0.6861374151518922,"(50, 60]",0.0654157255621263,0.23363806334172935,-0.9156699421767098,-0.5019872854334967,-1.1861975084753817,6.571428571428571
48,7244,Graduation,Single,0.035132070577050416,0.34873830847686393,70,2.7248623138696586,-0.8646305333147514,-0.8010006780994314,-0.5019872854334967,-0.7698179748881049,6.857142857142857
49,6566,PhD,Relationship,0.9613947656402299,3.453365479363132,"(60, 70]",1.3951390197158926,1.208227763978336,1.1849380258476372,-0.5019872854334967,0.8957001594610026,2.7857142857142856
50,8614,Graduation,Single,0.6314278986711144,-0.6861374151518922,"(60, 70]",0.0654157255621263,-1.5127079484588908,-0.16450316880091484,-0.5019872854334967,0.4793206258737257,2.0714285714285716
51,4114,Master,Relationship,1.2693607274079788,-0.6861374151518922,"(50, 60]",-1.2643075685916398,1.6485246338090873,1.8064786746143349,-0.5019872854334967,2.144838760222833,0.14285714285714285
52,1331,Graduation,Single,-0.7557034831967867,-0.16869955333751413,"(40,50]",0.0654157255621263,0.9361341927346134,-0.8874180945054964,-0.5019872854334967,-1.0474043306129561,3.857142857142857
53,2225,Graduation,Single,1.4300000331139229,-0.6861374151518922,"(40,50]",-1.2643075685916398,-1.6413340003195598,1.6801762967900862,2.8653434252543994,1.0344933373234282,3.857142857142857
54,9381,Graduation,Relationship,0.6728606012477856,2.418489755734376,"(40,50]",1.3951390197158926,0.13964210236662514,2.2297049093359088e-05,-0.5019872854334967,0.4793206258737257,4.071428571428571
55,6260,Master,Relationship,1.4207512449400999,-0.6861374151518922,"(60, 70]",-1.2643075685916398,1.1538090497295916,2.245213250214357,1.7428998550251007,1.867252404497982,3.9285714285714284
56,10383,Graduation,Single,0.8556876563606279,-0.6861374151518922,"(50, 60]",-1.2643075685916398,0.49089016706306715,0.8093546391597397,0.620456284795802,1.0344933373234282,2.142857142857143
57,7437,Graduation,Single,-1.122478658655662,-0.6861374151518922,"(30,40]",0.0654157255621263,-1.4434477666877614,-0.9588786503797423,-0.5019872854334967,-1.0474043306129561,2.2142857142857144
58,8557,Graduation,Single,0.035132070577050416,-0.16869955333751413,"(40,50]",0.0654157255621263,0.11490632316265036,-0.9306268027085288,-0.5019872854334967,-1.0474043306129561,4.071428571428571
59,8375,PhD,Relationship,0.18617815688889344,0.34873830847686393,"(50, 60]",0.0654157255621263,-1.1664070396032438,-0.14622256148424725,-0.5019872854334967,0.4793206258737257,4.5
60,6853,Master,Single,1.1121313284529897,-0.6861374151518922,"(40,50]",-1.2643075685916398,0.030804673869136073,1.382700959546132,2.8653434252543994,1.0344933373234282,0.8571428571428571
61,3076,Graduation,Relationship,0.6859396956350099,0.8661761702912419,"(40,50]",1.3951390197158926,1.5149514261076236,0.009993537403639311,-0.5019872854334967,0.756906981598577,1.2857142857142858
62,1012,Graduation,Single,0.460325317455391,0.8661761702912419,70,0.0654157255621263,0.7036178682172504,0.46202310014305575,-0.5019872854334967,1.0344933373234282,1.8571428571428572
63,6518,PhD,Single,0.7339119454052933,-0.6861374151518922,70,0.0654157255621263,0.1445892582074201,2.2297049093359088e-05,-0.5019872854334967,0.756906981598577,0.5714285714285714
64,4137,Graduation,Relationship,0.8733911448347637,-0.6861374151518922,70,-1.2643075685916398,-0.7360044814540824,0.7811027914885262,-0.5019872854334967,0.3405274480113001,2.0714285714285716
65,8082,Graduation,Relationship,-1.2260370595716485,-0.6861374151518922,"(50, 60]",0.0654157255621263,0.24847953086411423,-0.9505692834176207,0.620456284795802,-1.1861975084753817,5.357142857142857
66,1386,Graduation,Relationship,-0.9105973295826286,-0.6861374151518922,"(50, 60]",1.3951390197158926,-1.5077607926180958,-0.9887923714433802,-0.5019872854334967,-1.3249906863378074,0.0
67,9369,Master,Single,1.6921424534750038,-0.6861374151518922,"(40,50]",0.0654157255621263,-1.245561533055963,1.1101537231885426,2.8653434252543994,2.5612182938101102,1.3571428571428572
68,4477,Graduation,Relationship,0.8000547941635417,-0.6861374151518922,"(60, 70]",0.0654157255621263,-0.38970357259843535,0.07813034649303664,-0.5019872854334967,0.6181138037361513,0.2857142857142857
69,1357,Graduation,Relationship,1.0690170280265325,2.418489755734376,"(50, 60]",2.7248623138696586,0.46120723201829744,1.5887732602067484,-0.5019872854334967,-0.07585208557597681,6.428571428571429
70,1402,Master,Relationship,0.701728031002445,0.34873830847686393,"(60, 70]",-1.2643075685916398,1.4951628027444437,1.075254381947632,-0.5019872854334967,0.756906981598577,0.07142857142857142
71,10629,Master,Relationship,-0.20249562656881961,0.34873830847686393,"(50, 60]",0.0654157255621263,1.4803213352220588,-0.8259287789857963,-0.5019872854334967,-0.9086111527505305,1.7857142857142858
72,6312,Graduation,Relationship,0.6101743702918749,0.8661761702912419,"(60, 70]",0.0654157255621263,0.5700446605157865,0.42712375890214493,-0.5019872854334967,1.867252404497982,2.0714285714285716
73,8132,PhD,Relationship,0.4046457442069219,1.38361403210562,"(40,50]",1.3951390197158926,0.4760486995406823,0.09142533363243124,0.620456284795802,0.8957001594610026,6.285714285714286
74,1050,Graduation,Relationship,-1.104074504410782,-0.6861374151518922,70,-1.2643075685916398,-1.4533420783693514,-0.8990512082524666,-0.5019872854334967,-0.7698179748881049,4.142857142857143
75,5846,Graduation,Single,-0.5475590382343889,-0.6861374151518922,"(40,50]",0.0654157255621263,1.0053943745057428,-0.9854686246585315,-0.5019872854334967,-1.3249906863378074,4.857142857142857
76,1859,Master,Relationship,1.0875613154255612,-0.6861374151518922,"(50, 60]",-1.2643075685916398,1.569370140356368,2.133867732921927,0.620456284795802,0.756906981598577,2.4285714285714284
77,7503,Graduation,Single,1.114373458919371,-1.2035752769662702,"(40,50]",-1.2643075685916398,1.3418009716797998,2.6640053451052865,1.7428998550251007,1.3120796930482794,2.857142857142857
78,10401,Master,Relationship,-1.1977768734849674,-0.6861374151518922,"(40,50]",-1.2643075685916398,-0.2759189882601513,-0.9771592576964099,-0.5019872854334967,-1.3249906863378074,0.8571428571428571
79,1618,Graduation,Relationship,0.19047557361612427,-0.16869955333751413,"(50, 60]",-1.2643075685916398,0.9361341927346134,0.14294340879758533,1.7428998550251007,0.8957001594610026,0.6428571428571429
80,3332,Graduation,Single,-1.0373711230359384,0.8661761702912419,"(30,40]",0.0654157255621263,1.559475828674778,-0.7328638690100341,-0.5019872854334967,-0.6310247970256793,6.214285714285714
81,2261,Graduation,Relationship,-1.1988045166153922,-0.6861374151518922,"(50, 60]",0.0654157255621263,0.0852233881178806,-0.9804830044812586,-0.5019872854334967,-1.3249906863378074,0.35714285714285715
82,5346,Master,Relationship,-1.327026352661573,0.34873830847686393,"(50, 60]",0.0654157255621263,0.03575182970993103,-0.8757849807585261,-0.5019872854334967,-0.9086111527505305,6.214285714285714
83,4119,Master,Relationship,-0.6235112077830556,-0.6861374151518922,"(60, 70]",-1.2643075685916398,0.2979510892720638,-0.4785972399691123,-0.5019872854334967,-0.3534384413008281,4.0
84,535,Graduation,Single,1.3729658393753483,-0.6861374151518922,"(30,40]",-1.2643075685916398,-1.136724104558474,0.2858645205460773,-0.5019872854334967,1.867252404497982,1.2857142857142858
85,5268,Graduation,Relationship,-1.0523186594784804,-0.16869955333751413,"(60, 70]",1.3951390197158926,-0.15718724808107232,-0.9140080687842855,-0.5019872854334967,-1.0474043306129561,6.785714285714286
86,273,Master,Relationship,-0.7394480373155222,1.38361403210562,"(50, 60]",1.3951390197158926,-0.02856119622040342,-0.7561300965039747,0.620456284795802,-0.6310247970256793,3.4285714285714284
87,4452,Graduation,Single,-0.07381555510857213,0.8661761702912419,"(60, 70]",0.0654157255621263,-1.59186244191161,-0.3888560767781987,2.8653434252543994,0.06294109228644881,0.21428571428571427
88,8504,Graduation,Relationship,1.2903807005303036,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-1.5127079484588908,1.2630460752915806,0.620456284795802,0.756906981598577,5.0
89,771,Graduation,Relationship,0.10321932963278513,-0.6861374151518922,"(50, 60]",0.0654157255621263,-0.9635736501306504,-0.6846695406297286,-0.5019872854334967,-0.4922316191632537,5.642857142857143
90,8996,PhD,Relationship,0.1951146316713494,5.005679064806267,"(60, 70]",2.7248623138696586,1.1538090497295916,-0.004963323128179617,-0.5019872854334967,0.6181138037361513,0.2857142857142857
91,9235,Graduation,Single,0.035132070577050416,-0.6861374151518922,"(60, 70]",1.3951390197158926,-1.5869152860708151,-0.9771592576964099,-0.5019872854334967,-1.3249906863378074,3.2142857142857144
92,5798,Master,Relationship,0.04434164905812487,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-0.671691455523748,0.6298723127779127,-0.5019872854334967,0.20173427014887443,6.214285714285714
93,11178,Master,Single,-0.44722369986382543,-0.6861374151518922,"(50, 60]",0.0654157255621263,-1.265350156419143,-0.9538930302024693,-0.5019872854334967,-1.1861975084753817,4.928571428571429
94,2230,PhD,Relationship,-1.323896712218916,0.34873830847686393,"(50, 60]",0.0654157255621263,-1.5720738185484304,-0.9356124228858017,-0.5019872854334967,-0.7698179748881049,6.0
95,7516,Graduation,Relationship,-1.021676209771269,-0.6861374151518922,"(40,50]",0.0654157255621263,-1.5621795068668405,-0.9322886761009531,-0.5019872854334967,-1.0474043306129561,2.142857142857143
96,7247,Graduation,Single,-0.18928527412720939,1.38361403210562,"(60, 70]",0.0654157255621263,1.1389675822072067,2.2297049093359088e-05,0.620456284795802,0.6181138037361513,5.142857142857143
97,11100,Graduation,Single,-0.007252306887877121,-0.16869955333751413,"(50, 60]",1.3951390197158926,0.44636576449591253,-0.9023749550373152,-0.5019872854334967,-1.0474043306129561,2.642857142857143
98,4646,Master,Relationship,1.2391853882145971,-0.6861374151518922,70,-1.2643075685916398,-0.7112687022501076,0.6182391990309424,0.620456284795802,1.5896660487731307,3.142857142857143
99,3037,PhD,Relationship,-0.08493278533771277,-0.16869955333751413,"(40,50]",-1.2643075685916398,0.10006485564026549,-0.3257048878660744,-0.5019872854334967,0.20173427014887443,2.2857142857142856
100,1473,Master,Single,-0.19362940190582315,-0.16869955333751413,"(60, 70]",0.0654157255621263,-0.06319128710596814,-0.8874180945054964,-0.5019872854334967,-1.0474043306129561,0.0
101,1016,PhD,Single,-0.8134383427061054,-0.16869955333751413,"(60, 70]",0.0654157255621263,-1.2999802473047077,-0.9156699421767098,-0.5019872854334967,-1.0474043306129561,3.0714285714285716
102,4518,Graduation,Relationship,1.575318113966261,-0.16869955333751413,"(40,50]",0.0654157255621263,0.4018413619287579,0.9356570169839885,-0.5019872854334967,1.7284592266355563,4.214285714285714
103,9370,PhD,Relationship,0.6482438771689742,-0.6861374151518922,70,-1.2643075685916398,0.26826815422729405,0.8542252207551966,-0.5019872854334967,0.3405274480113001,4.857142857142857
104,8908,Graduation,Relationship,1.6454781131434428,-0.6861374151518922,"(60, 70]",-1.2643075685916398,-1.492919325095711,0.8160021327294371,0.620456284795802,0.8957001594610026,2.5
105,8373,Basic,Relationship,-1.2786804144802262,-0.6861374151518922,"(40,50]",0.0654157255621263,-0.7557931048172623,-0.9588786503797423,-0.5019872854334967,-1.1861975084753817,6.714285714285714
106,7533,Graduation,Relationship,-0.1341662334953356,0.8661761702912419,"(50, 60]",1.3951390197158926,-0.3748621050760505,-0.6963026543766989,-0.5019872854334967,-0.4922316191632537,1.0714285714285714
107,2683,Graduation,Relationship,0.0207743239418892,0.8661761702912419,"(50, 60]",1.3951390197158926,0.7827723616699697,0.5052318083460883,-0.5019872854334967,1.3120796930482794,4.0
108,3629,Graduation,Single,-0.626454004020181,-0.16869955333751413,"(40,50]",0.0654157255621263,1.0053943745057428,-0.7661013368585206,-0.5019872854334967,-0.7698179748881049,1.2142857142857142
109,10991,Master,Relationship,1.7325008018698673,-0.6861374151518922,"(60, 70]",-1.2643075685916398,1.0647602445952824,0.4055194048006287,-0.5019872854334967,0.06294109228644881,1.2857142857142858
110,5077,Graduation,Relationship,1.1831788376064474,-0.6861374151518922,"(40,50]",0.0654157255621263,-0.5678011828670538,0.6032823384991234,-0.5019872854334967,1.450872870910705,3.2857142857142856
111,7431,PhD,Single,0.7547450743220863,-0.6861374151518922,"(30,40]",-1.2643075685916398,1.1983334522967461,2.017536595452224,1.7428998550251007,0.4793206258737257,2.857142857142857
112,3267,Master,Relationship,0.24849069943374055,0.34873830847686393,"(60, 70]",0.0654157255621263,-1.730382805453869,0.0033460438339420096,0.620456284795802,0.6181138037361513,1.9285714285714286
113,999,Graduation,Single,1.5913867156419939,-0.6861374151518922,"(30,40]",-1.2643075685916398,0.9361341927346134,0.2060945977097097,2.8653434252543994,1.5896660487731307,6.785714285714286
114,9215,PhD,Relationship,-0.3734202386787741,1.38361403210562,"(40,50]",0.0654157255621263,1.0400244653913076,-0.09138073953424453,-0.5019872854334967,0.4793206258737257,1.3571428571428572
115,2286,Graduation,Single,-0.055271267709543416,-0.16869955333751413,"(60, 70]",1.3951390197158926,-0.3056019233049211,-0.8176194120236747,-0.5019872854334967,-0.9086111527505305,1.9285714285714286
116,1592,Graduation,Relationship,1.8122365665805524,-1.2035752769662702,"(50, 60]",-1.2643075685916398,-0.9784151176530353,1.857996749779489,1.7428998550251007,0.3405274480113001,1.7857142857142858
117,367,Master,Relationship,-0.7202030841457494,1.38361403210562,"(40,50]",0.0654157255621263,0.6986707123764554,-0.048172031331212076,-0.5019872854334967,0.3405274480113001,5.285714285714286
118,5234,Master,Relationship,-0.990987049012675,-0.16869955333751413,"(50, 60]",1.3951390197158926,-0.0038254170164286334,-0.8724612339736774,-0.5019872854334967,-1.0474043306129561,6.071428571428571
119,9862,Graduation,Relationship,-1.403679187980984,-0.16869955333751413,"(50, 60]",0.0654157255621263,-0.6271670529565934,-0.952231156810045,-0.5019872854334967,-1.0474043306129561,2.642857142857143
120,9805,Master,Relationship,0.19435259088090862,0.8661761702912419,70,0.0654157255621263,0.10006485564026549,0.08976346024000692,-0.5019872854334967,0.756906981598577,4.642857142857143
121,6205,Master,Single,-0.9067203123178442,0.34873830847686393,"(50, 60]",0.0654157255621263,-1.131776948717679,-0.8741231073661018,0.620456284795802,-0.9086111527505305,0.9285714285714286
122,8442,Master,Relationship,-1.516159399711113,-0.16869955333751413,"(30,40]",1.3951390197158926,-0.2759189882601513,-0.957216776987318,-0.5019872854334967,-1.1861975084753817,4.5
123,7386,Graduation,Single,-0.9798231077321514,-0.6861374151518922,"(40,50]",0.0654157255621263,0.391947050247168,-0.9356124228858017,-0.5019872854334967,-1.1861975084753817,5.928571428571429
124,7215,Graduation,Single,2.3356338973264386,-1.2035752769662702,"(40,50]",-1.2643075685916398,0.5947804397197612,0.8791533216415615,3.987786995483698,2.0060455823604078,4.928571428571429
125,1491,Master,Relationship,0.9117876290715435,-0.16869955333751413,"(50, 60]",-1.2643075685916398,0.7036178682172504,-0.07808575239484992,-0.5019872854334967,0.20173427014887443,6.214285714285714
126,11071,Graduation,Single,1.2910346552496648,-0.6861374151518922,"(30,40]",-1.2643075685916398,0.39689420608796294,2.1887095548719295,0.620456284795802,0.3405274480113001,2.642857142857143
127,3381,Master,Relationship,0.1111602083678856,-0.16869955333751413,70,1.3951390197158926,-1.6462811561603548,-0.8575043734418585,-0.5019872854334967,-0.9086111527505305,3.642857142857143
128,8268,PhD,Relationship,0.1951146316713494,0.34873830847686393,"(60, 70]",0.0654157255621263,-0.0038254170164286334,-0.3356761282206203,-0.5019872854334967,0.20173427014887443,1.6428571428571428
129,11051,PhD,Relationship,1.186822299614317,0.8661761702912419,"(60, 70]",1.3951390197158926,-1.5028136367773008,0.09142533363243124,-0.5019872854334967,0.8957001594610026,5.142857142857143
130,8026,Graduation,Relationship,0.51521080283035,1.38361403210562,70,0.0654157255621263,-0.4045450401208202,-0.23762559806758515,-0.5019872854334967,0.20173427014887443,0.7142857142857143
131,433,Master,Single,0.43734348017498265,1.38361403210562,"(60, 70]",1.3951390197158926,0.6046747514013512,0.043231005252125816,-0.5019872854334967,0.756906981598577,3.0
132,9597,Graduation,Relationship,1.0033412897821135,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-1.0625167669465496,0.19778523074758805,-0.5019872854334967,0.756906981598577,0.7142857142857143
133,1295,Graduation,Relationship,0.035132070577050416,-0.6861374151518922,"(60, 70]",0.0654157255621263,-0.15718724808107232,0.19778523074758805,-0.5019872854334967,0.756906981598577,6.857142857142857
134,5290,PhD,Relationship,-0.48660111617964713,1.38361403210562,"(50, 60]",1.3951390197158926,-0.1720287156034572,-0.543410302273661,-0.5019872854334967,-0.21464526343840243,3.642857142857143
135,1685,PhD,Relationship,0.51441671495684,-0.6861374151518922,"(50, 60]",-1.2643075685916398,0.5700446605157865,1.4558233888128023,0.620456284795802,1.3120796930482794,1.5
136,5342,Basic,Single,-1.9814948935879997,-0.16869955333751413,"(40,50]",0.0654157255621263,1.6633661013314722,-0.9588786503797423,-0.5019872854334967,-1.1861975084753817,2.2142857142857144
137,9579,PhD,Relationship,-0.8504334954013969,0.34873830847686393,"(60, 70]",2.7248623138696586,0.015963206346751198,-0.8309143991630693,-0.5019872854334967,-0.9086111527505305,4.357142857142857
138,7660,PhD,Single,-0.7524337095999807,-0.16869955333751413,"(50, 60]",1.3951390197158926,-1.5473380393444556,-0.9256411825312558,1.7428998550251007,-1.1861975084753817,2.642857142857143
139,1461,PhD,Single,-0.7028732840826772,-0.16869955333751413,"(50, 60]",1.3951390197158926,-0.08792706630994292,-0.9439217898479234,-0.5019872854334967,-1.0474043306129561,5.285714285714286
140,821,Master,Single,1.9100495081764368,-0.6861374151518922,"(30,40]",-1.2643075685916398,1.3071708807942353,2.444638057305276,-0.5019872854334967,1.1732865151858538,3.2857142857142856
141,11084,Master,Relationship,0.6135842770428298,-0.16869955333751413,"(40,50]",0.0654157255621263,-0.6271670529565934,0.7428797034627668,0.620456284795802,0.3405274480113001,0.2857142857142857
142,8690,Graduation,Relationship,1.5948433334443317,-0.6861374151518922,"(60, 70]",-1.2643075685916398,0.4067885177695529,1.2946216697476427,-0.5019872854334967,1.3120796930482794,5.214285714285714
143,2937,PhD,Single,0.7653017719346316,0.34873830847686393,"(40,50]",0.0654157255621263,-0.24128889737458661,0.4404187460415396,-0.5019872854334967,1.3120796930482794,3.357142857142857
144,9701,Graduation,Relationship,-0.47109304712050976,0.34873830847686393,"(30,40]",0.0654157255621263,0.5601503488341966,-0.48856848032365824,-0.5019872854334967,-0.4922316191632537,0.9285714285714286
145,9949,Graduation,Relationship,0.36624925997014207,0.34873830847686393,"(40,50]",1.3951390197158926,1.3121180366350302,0.4503899863960855,-0.5019872854334967,-0.07585208557597681,2.5714285714285716
146,10837,Graduation,Relationship,-1.3084353542111615,-0.6861374151518922,"(40,50]",0.0654157255621263,1.2626464782270805,-0.8940655880751937,0.620456284795802,-1.0474043306129561,3.357142857142857
